id,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,adult,first_air_date,last_air_date,in_production,original_name,popularity,type,status,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
1832,The Lucy–Desi Comedy Hour,3,13,en,9,8.9,False,11/6/57,4/1/60,False,The Lucy–Desi Comedy Hour,3.836,Scripted,Ended,Comedy,"Bob Carroll Jr., Madelyn Pugh, Jess Oppenheimer",en,cbs,US,English,Desilu Productions,United States of America,60
35372,The Problem Solverz,2,26,en,9,4.222,False,4/4/11,3/30/13,False,The Problem Solverz,21.115,Scripted,Ended,Animation,Ben Jones,en,netflix,US,English,,,11
35372,The Problem Solverz,2,26,en,9,4.222,False,4/4/11,3/30/13,False,The Problem Solverz,21.115,Scripted,Ended,Sci-Fi & Fantasy,Ben Jones,en,netflix,US,English,,,11
35372,The Problem Solverz,2,26,en,9,4.222,False,4/4/11,3/30/13,False,The Problem Solverz,21.115,Scripted,Ended,Action & Adventure,Ben Jones,en,netflix,US,English,,,11
35372,The Problem Solverz,2,26,en,9,4.222,False,4/4/11,3/30/13,False,The Problem Solverz,21.115,Scripted,Ended,Comedy,Ben Jones,en,netflix,US,English,,,11
169588,The Ultimatum: Marry or Move On,2,20,en,9,6.2,False,4/6/22,8/30/23,True,The Ultimatum: Marry or Move On,4.614,Reality,Returning Series,Reality,,en,netflix,US,English,"Kinetic Content, Pacific View Management",United States of America,50
155683,C.H.U.E.C.O,1,16,es,9,7.889,False,7/14/23,8/4/23,True,C.H.U.E.C.O,15.127,Scripted,Returning Series,Comedy,,es,disney+,AR,Español,Non Stop,Argentina,0
90302,You Are Everywhere,1,23,tr,9,6.556,False,6/14/19,11/23/19,False,Her Yerde Sen,13.649,Scripted,Ended,Comedy,"Ömer Özgüner, Ümmü Burhan",tr,fox,TR,Türkçe,Karga Seven Pictures,Turkey,140
40139,Blonde,1,2,en,9,5.4,False,5/13/01,5/16/01,False,Blonde,6.363,Miniseries,Ended,Drama,Joyce Chopra,en,cbs,US,English,"Fireworks Entertainment, Robert Greenwald Productions, Allumination Filmworks, CBS Productions","Australia, Canada, United States of America",165
66247,American Grit,2,19,en,9,7.2,False,4/14/16,8/6/17,False,American Grit,2.043,Reality,Canceled,Reality,,en,fox,US,English,Leftfield Pictures,United States of America,44
34466,The Legion of Extraordinary Dancers,3,30,en,9,8.0,False,7/7/10,9/22/11,False,The Legion of Extraordinary Dancers,6.381,Scripted,Ended,Action & Adventure,Jon M. Chu,en,hulu,US,English,"Paramount Pictures Digital Entertainment, Agility Studios",United States of America,10
34466,The Legion of Extraordinary Dancers,3,30,en,9,8.0,False,7/7/10,9/22/11,False,The Legion of Extraordinary Dancers,6.381,Scripted,Ended,Drama,Jon M. Chu,en,hulu,US,English,"Paramount Pictures Digital Entertainment, Agility Studios",United States of America,10
67264,Beat Bugs,3,78,en,9,5.1,False,7/25/16,11/9/18,True,Beat Bugs,25.093,Scripted,Returning Series,Animation,Josh Wakely,en,netflix,AU,English,"Atomic Cartoons, 11:11 Productions, Thunderbird Entertainment, Beyond Productions","Australia, Canada",0
67264,Beat Bugs,3,78,en,9,5.1,False,7/25/16,11/9/18,True,Beat Bugs,25.093,Scripted,Returning Series,Family,Josh Wakely,en,netflix,AU,English,"Atomic Cartoons, 11:11 Productions, Thunderbird Entertainment, Beyond Productions","Australia, Canada",0
71655,Dino Dana,4,52,en,9,6.9,False,5/26/17,11/11/19,True,Dino Dana,9.636,Scripted,Returning Series,Kids,J.J. Johnson,,prime video,CA,,Sinking Ship Entertainment,,22
71655,Dino Dana,4,52,en,9,6.9,False,5/26/17,11/11/19,True,Dino Dana,9.636,Scripted,Returning Series,Family,J.J. Johnson,,prime video,CA,,Sinking Ship Entertainment,,22
71655,Dino Dana,4,52,en,9,6.9,False,5/26/17,11/11/19,True,Dino Dana,9.636,Scripted,Returning Series,Comedy,J.J. Johnson,,prime video,CA,,Sinking Ship Entertainment,,22
80592,Harvey Street Kids,4,52,en,9,7.6,False,6/29/18,1/10/20,True,Harvey Street Kids,8.583,Scripted,Returning Series,Animation,"Brendan Hay, Aliki Theofilopoulos, Emily Brundige",en,netflix,US,English,DreamWorks Animation,United States of America,24
80592,Harvey Street Kids,4,52,en,9,7.6,False,6/29/18,1/10/20,True,Harvey Street Kids,8.583,Scripted,Returning Series,Comedy,"Brendan Hay, Aliki Theofilopoulos, Emily Brundige",en,netflix,US,English,DreamWorks Animation,United States of America,24
80592,Harvey Street Kids,4,52,en,9,7.6,False,6/29/18,1/10/20,True,Harvey Street Kids,8.583,Scripted,Returning Series,Family,"Brendan Hay, Aliki Theofilopoulos, Emily Brundige",en,netflix,US,English,DreamWorks Animation,United States of America,24
80592,Harvey Street Kids,4,52,en,9,7.6,False,6/29/18,1/10/20,True,Harvey Street Kids,8.583,Scripted,Returning Series,Kids,"Brendan Hay, Aliki Theofilopoulos, Emily Brundige",en,netflix,US,English,DreamWorks Animation,United States of America,24
80592,Harvey Street Kids,4,52,en,9,7.6,False,6/29/18,1/10/20,True,Harvey Street Kids,8.583,Scripted,Returning Series,Action & Adventure,"Brendan Hay, Aliki Theofilopoulos, Emily Brundige",en,netflix,US,English,DreamWorks Animation,United States of America,24
202065,Mr. Good: Cop or Crook?,1,4,no,9,5.2,False,6/3/22,6/3/22,True,Mr. Good? Gåten Eirik Jensen,1.811,Documentary,Returning Series,Documentary,,no,netflix,NO,Norsk,,Norway,50
2006,Flamingo Road,2,37,en,9,6.1,False,1/6/81,5/4/82,False,Flamingo Road,19.99,Scripted,Ended,Soap,"Rita Lakin, Robert Wilder",en,nbc,US,English,Lorimar Productions,,60
11988,Cimarron Strip,1,23,en,9,5.2,False,9/7/67,3/7/68,False,Cimarron Strip,14.791,Scripted,Ended,Western,Christopher Knopf,en,cbs,US,English,,,72
109293,Sing On!,1,8,en,9,7.556,False,9/16/20,9/16/20,True,Sing On!,1.776,Reality,Returning Series,Reality,,en,netflix,US,English,Hello Dolly,United States of America,0
118904,Weekend Family,2,16,fr,9,5.111,False,2/23/22,4/5/23,True,Week-End Family,4.88,Scripted,Returning Series,Comedy,Baptiste Filleul,fr,disney+,FR,Français,Elephant Story,France,0
78594,All or Nothing: The Michigan Wolverines,1,8,en,9,7.6,False,4/6/18,4/6/18,False,All or Nothing: The Michigan Wolverines,1.768,Documentary,Ended,Reality,,en,prime video,US,English,"BTN Originals, The Montag Group, Jim Jorden Productions",United States of America,60
78594,All or Nothing: The Michigan Wolverines,1,8,en,9,7.6,False,4/6/18,4/6/18,False,All or Nothing: The Michigan Wolverines,1.768,Documentary,Ended,Documentary,,en,prime video,US,English,"BTN Originals, The Montag Group, Jim Jorden Productions",United States of America,60
219819,The Romantics,1,4,en,9,7.0,False,2/14/23,2/14/23,False,The Romantics,6.348,Miniseries,Ended,Documentary,Smriti Mundhra,"en, hi",netflix,IN,"English, हिन्दी",YRF Entertainment,India,0
603,Veronica's Closet,3,62,en,9,5.1,False,9/25/97,6/27/00,False,Veronica's Closet,68.297,Scripted,Ended,Comedy,"Marta Kauffman, David Crane",en,nbc,US,English,"Warner Bros. Television, Bright/Kauffman/Crane Productions",,24
1537,The Agency,2,44,en,9,7.3,False,9/27/01,5/17/03,False,The Agency,25.772,Scripted,Ended,Drama,"Wolfgang Petersen, Michael Frost Beckner, Gail Katz",en,cbs,US,English,,,60
83462,Terrorism Close Calls,1,10,en,9,6.778,False,10/26/18,10/26/18,False,Terrorism Close Calls,3.144,Documentary,Ended,Documentary,Marek Bureš,en,netflix,US,English,Big Media,United States of America,50
105646,The Underclass,1,13,th,9,5.111,False,7/5/20,9/27/20,False,ห้องนี้..ไม่มีห่วย,7.9,Scripted,Ended,Drama,GMM Studios,th,netflix,TH,ภาษาไทย,GMM 25,Thailand,60
89005,Flinch,1,10,en,9,5.2,False,5/3/19,5/3/19,False,Flinch,1.514,Reality,Ended,Reality,,en,netflix,GB,English,,United Kingdom,24
91991,Inside Borussia Dortmund,1,4,de,9,6.6,False,8/16/19,9/13/19,False,Inside Borussia Dortmund,1.24,Documentary,Ended,Documentary,,de,prime video,US,Deutsch,"Amazon Studios, Pausefilm",Germany,68
216429,The 1619 Project,1,6,en,9,7.7,False,1/26/23,2/9/23,False,The 1619 Project,4.935,Miniseries,Ended,Documentary,,en,hulu,US,English,"Lionsgate Television, One Story Up Productions, Harpo Films, The New York Times",United States of America,0
203741,Between the World and Us,1,8,tr,9,5.9,False,9/14/22,10/26/22,True,Dünyayla Benim Aramda,16.634,Scripted,Returning Series,Drama,,tr,disney+,TR,Türkçe,MF Yapım,Turkey,58
110512,The Cabin with Bert Kreischer,1,5,en,9,7.4,False,10/13/20,10/13/20,True,The Cabin with Bert Kreischer,2.745,Reality,Returning Series,Reality,,en,netflix,,English,,,0
110512,The Cabin with Bert Kreischer,1,5,en,9,7.4,False,10/13/20,10/13/20,True,The Cabin with Bert Kreischer,2.745,Reality,Returning Series,Comedy,,en,netflix,,English,,,0
95071,Hello Ninja,4,39,en,9,6.1,False,11/1/19,1/19/21,True,Hello Ninja,7.358,Scripted,Returning Series,Animation,,en,netflix,CA,English,Gorilla Poet,Canada,13
4474,Out of Practice,1,22,en,9,7.8,False,9/19/05,3/29/06,False,Out of Practice,26.03,Scripted,Ended,Comedy,Joe Keenan,en,cbs,US,English,"Paramount Television Studios, A Knotty Entertainment, Picador Productions",,30
75293,Trailer Park Boys: Out of the Park: USA,1,8,en,9,6.8,False,11/24/17,11/24/17,False,Trailer Park Boys: Out of the Park: USA,1.909,Scripted,Ended,Comedy,,en,netflix,CA,English,,,30
95731,Magic of Disney's Animal Kingdom,2,18,en,9,7.444,False,9/25/20,2/24/23,True,Magic of Disney's Animal Kingdom,2.452,Documentary,Returning Series,Documentary,,en,disney+,US,English,Arrow Pictures,"United Kingdom, United States of America",36
12266,Yogi's Space Race,1,13,en,9,6.9,False,9/9/78,12/2/78,False,Yogi's Space Race,4.812,Scripted,Ended,Family,Iwao Takamoto,en,nbc,US,English,Hanna-Barbera Productions,,90
12266,Yogi's Space Race,1,13,en,9,6.9,False,9/9/78,12/2/78,False,Yogi's Space Race,4.812,Scripted,Ended,Animation,Iwao Takamoto,en,nbc,US,English,Hanna-Barbera Productions,,90
12266,Yogi's Space Race,1,13,en,9,6.9,False,9/9/78,12/2/78,False,Yogi's Space Race,4.812,Scripted,Ended,Comedy,Iwao Takamoto,en,nbc,US,English,Hanna-Barbera Productions,,90
441,Father of the Pride,1,14,en,9,6.7,False,8/31/04,5/29/05,False,Father of the Pride,5.068,Scripted,Ended,Animation,Jeffrey Katzenberg,en,nbc,"GB, US",English,DreamWorks Television,,22
441,Father of the Pride,1,14,en,9,6.7,False,8/31/04,5/29/05,False,Father of the Pride,5.068,Scripted,Ended,Comedy,Jeffrey Katzenberg,en,nbc,"GB, US",English,DreamWorks Television,,22
216315,Stolen Youth: Inside the Cult at Sarah Lawrence,1,3,en,9,7.778,False,2/9/23,2/9/23,False,Stolen Youth: Inside the Cult at Sarah Lawrence,5.708,Miniseries,Ended,Documentary,,en,hulu,US,English,Story Syndicate,United States of America,0
58851,Sean Saves the World,1,15,en,9,5.8,False,10/3/13,3/24/14,False,Sean Saves the World,4.195,Scripted,Canceled,Comedy,,en,nbc,US,English,,,22
58851,Sean Saves the World,1,15,en,9,5.8,False,10/3/13,3/24/14,False,Sean Saves the World,4.195,Scripted,Canceled,Family,,en,nbc,US,English,,,22
4496,Meet the Press,64,3182,en,9,3.0,False,11/6/47,4/16/23,True,Meet the Press,474.763,News,Returning Series,News,"Martha Rountree, Lawrence E. Spivak",en,nbc,US,English,NBC News,United States of America,53
105157,High School Musical: The Musical: The Series: The Sing-Along,1,10,en,9,8.4,False,11/30/19,2/1/20,True,High School Musical: The Musical: The Series: The Sing-Along,2.015,Scripted,Returning Series,Comedy,,en,disney+,US,English,"Chorus Boy, Salty Pictures",United States of America,30
105157,High School Musical: The Musical: The Series: The Sing-Along,1,10,en,9,8.4,False,11/30/19,2/1/20,True,High School Musical: The Musical: The Series: The Sing-Along,2.015,Scripted,Returning Series,Drama,,en,disney+,US,English,"Chorus Boy, Salty Pictures",United States of America,30
105157,High School Musical: The Musical: The Series: The Sing-Along,1,10,en,9,8.4,False,11/30/19,2/1/20,True,High School Musical: The Musical: The Series: The Sing-Along,2.015,Scripted,Returning Series,Family,,en,disney+,US,English,"Chorus Boy, Salty Pictures",United States of America,30
138436,Love Is Blind: Japan,1,11,ja,9,6.5,False,2/8/22,2/22/22,False,ラブ・イズ・ブラインド JAPAN,5.096,Reality,Canceled,Reality,,ja,netflix,JP,日本語,,Japan,0
104043,Abla Fahita: Drama Queen,1,6,ar,9,7.0,False,3/15/21,3/15/21,False,أبلة فاهيتا: دراما كوين,1.803,Miniseries,Ended,Comedy,Abla Fahita,"ar, fr, en",netflix,EG,"العربية, Français, English",,Egypt,19
104043,Abla Fahita: Drama Queen,1,6,ar,9,7.0,False,3/15/21,3/15/21,False,أبلة فاهيتا: دراما كوين,1.803,Miniseries,Ended,Drama,Abla Fahita,"ar, fr, en",netflix,EG,"العربية, Français, English",,Egypt,19
87030,ImMATURE,2,10,hi,9,7.2,False,2/19/19,8/26/22,True,ImMATURE,7.727,Scripted,Returning Series,Comedy,Sameer Saxena,hi,prime video,IN,हिन्दी,"The Viral Fever, Contagious Online Media Network",India,30
87030,ImMATURE,2,10,hi,9,7.2,False,2/19/19,8/26/22,True,ImMATURE,7.727,Scripted,Returning Series,Drama,Sameer Saxena,hi,prime video,IN,हिन्दी,"The Viral Fever, Contagious Online Media Network",India,30
72898,Niko and the Sword of Light,2,23,en,9,7.9,False,7/21/17,9/6/19,False,Niko and the Sword of Light,16.085,Scripted,Ended,Animation,"Jim Bryson, Adam Jeffcoat, Bobby Chiu, Kei Acedera",en,prime video,US,English,"Amazon Studios, Titmouse",United States of America,24
72898,Niko and the Sword of Light,2,23,en,9,7.9,False,7/21/17,9/6/19,False,Niko and the Sword of Light,16.085,Scripted,Ended,Action & Adventure,"Jim Bryson, Adam Jeffcoat, Bobby Chiu, Kei Acedera",en,prime video,US,English,"Amazon Studios, Titmouse",United States of America,24
72898,Niko and the Sword of Light,2,23,en,9,7.9,False,7/21/17,9/6/19,False,Niko and the Sword of Light,16.085,Scripted,Ended,Sci-Fi & Fantasy,"Jim Bryson, Adam Jeffcoat, Bobby Chiu, Kei Acedera",en,prime video,US,English,"Amazon Studios, Titmouse",United States of America,24
196574,Primate,1,8,es,9,7.9,False,4/1/22,4/1/22,True,Primate,1.745,Scripted,Returning Series,Comedy,,es,prime video,CO,Español,,Colombia,25
100802,Disney Insider,1,14,en,9,7.0,False,3/20/20,12/15/21,False,Disney Insider,5.215,Documentary,Ended,Documentary,,en,disney+,US,English,,United States of America,20
132262,The Ingenuity of the Househusband,1,10,ja,9,6.2,False,8/29/21,10/7/21,False,極工夫道,1.988,Miniseries,Ended,Comedy,,ja,netflix,JP,日本語,,Japan,6
132262,The Ingenuity of the Househusband,1,10,ja,9,6.2,False,8/29/21,10/7/21,False,極工夫道,1.988,Miniseries,Ended,Family,,ja,netflix,JP,日本語,,Japan,6
80366,The Comedy Lineup,2,16,en,9,5.6,False,7/3/18,8/31/18,False,The Comedy Lineup,2.413,Reality,Ended,Comedy,,en,netflix,US,English,,,15
221,The Many Loves of Dobie Gillis,4,147,en,9,6.1,False,9/29/59,6/5/63,False,The Many Loves of Dobie Gillis,79.977,Scripted,Ended,Comedy,Max Shulman,en,cbs,US,English,"Martin Manulis Productions, 20th Century Fox Television",United States of America,30
1699,Last Comic Standing,9,102,en,9,6.944,False,6/1/03,9/9/15,False,Last Comic Standing,7.415,Reality,Canceled,Reality,Peter Engel,en,nbc,US,English,,,60
1699,Last Comic Standing,9,102,en,9,6.944,False,6/1/03,9/9/15,False,Last Comic Standing,7.415,Reality,Canceled,Comedy,Peter Engel,en,nbc,US,English,,,60
3000,AfterMASH,2,31,en,9,5.1,False,9/26/83,12/11/84,False,AfterMASH,5.564,Scripted,Ended,Comedy,Larry Gelbart,en,cbs,US,English,20th Century Fox Television,,30
5221,Amen,5,110,en,9,6.667,False,9/27/86,5/11/91,False,Amen,32.617,Scripted,Ended,Comedy,Ed. Weinberger,en,nbc,US,English,,,30
88189,Tijuana,1,11,es,9,7.6,False,4/5/19,4/5/19,True,Tijuana,3.708,Scripted,Returning Series,Drama,"Daniel Posada, Zayre Ferrer",es,netflix,MX,Español,Story House Entertainment,Mexico,40
88189,Tijuana,1,11,es,9,7.6,False,4/5/19,4/5/19,True,Tijuana,3.708,Scripted,Returning Series,Crime,"Daniel Posada, Zayre Ferrer",es,netflix,MX,Español,Story House Entertainment,Mexico,40
11067,Space Stars,1,66,en,9,7.8,False,9/12/81,11/21/81,False,Space Stars,10.099,Scripted,Ended,Sci-Fi & Fantasy,,en,nbc,US,English,Hanna-Barbera Productions,United States of America,60
11067,Space Stars,1,66,en,9,7.8,False,9/12/81,11/21/81,False,Space Stars,10.099,Scripted,Ended,Animation,,en,nbc,US,English,Hanna-Barbera Productions,United States of America,60
11067,Space Stars,1,66,en,9,7.8,False,9/12/81,11/21/81,False,Space Stars,10.099,Scripted,Ended,Family,,en,nbc,US,English,Hanna-Barbera Productions,United States of America,60
11067,Space Stars,1,66,en,9,7.8,False,9/12/81,11/21/81,False,Space Stars,10.099,Scripted,Ended,Mystery,,en,nbc,US,English,Hanna-Barbera Productions,United States of America,60
11067,Space Stars,1,66,en,9,7.8,False,9/12/81,11/21/81,False,Space Stars,10.099,Scripted,Ended,Kids,,en,nbc,US,English,Hanna-Barbera Productions,United States of America,60
87415,Shadow,1,8,en,9,6.4,False,3/8/19,3/8/19,False,Shadow,3.773,Scripted,Ended,Action & Adventure,"Gareth Crocker, Fred Wolmarans",en,netflix,ZA,English,Motion Story,South Africa,42
87415,Shadow,1,8,en,9,6.4,False,3/8/19,3/8/19,False,Shadow,3.773,Scripted,Ended,Crime,"Gareth Crocker, Fred Wolmarans",en,netflix,ZA,English,Motion Story,South Africa,42
136947,Supernova,1,4,es,9,7.0,False,7/8/22,7/8/22,True,Supernova,3.353,Scripted,Returning Series,Drama,,es,prime video,AR,Español,"Grupo Octubre, Kapow",Argentina,31
1626,Tequila and Bonetti,1,12,en,9,6.1,False,1/17/92,4/18/92,False,Tequila and Bonetti,2.555,Scripted,Ended,Drama,Donald P. Bellisario,en,cbs,US,English,"MCA Television, Belisarius Productions",,60
1626,Tequila and Bonetti,1,12,en,9,6.1,False,1/17/92,4/18/92,False,Tequila and Bonetti,2.555,Scripted,Ended,Comedy,Donald P. Bellisario,en,cbs,US,English,"MCA Television, Belisarius Productions",,60
1626,Tequila and Bonetti,1,12,en,9,6.1,False,1/17/92,4/18/92,False,Tequila and Bonetti,2.555,Scripted,Ended,Action & Adventure,Donald P. Bellisario,en,cbs,US,English,"MCA Television, Belisarius Productions",,60
16814,Cadillacs and Dinosaurs,1,13,en,9,5.7,False,9/18/93,1/28/94,False,Cadillacs and Dinosaurs,4.52,Scripted,Ended,Family,Steven E. de Souza,en,cbs,"CA, US",English,"De Souza Productions, Galaxy Films, Nelvana",,30
16814,Cadillacs and Dinosaurs,1,13,en,9,5.7,False,9/18/93,1/28/94,False,Cadillacs and Dinosaurs,4.52,Scripted,Ended,Animation,Steven E. de Souza,en,cbs,"CA, US",English,"De Souza Productions, Galaxy Films, Nelvana",,30
16814,Cadillacs and Dinosaurs,1,13,en,9,5.7,False,9/18/93,1/28/94,False,Cadillacs and Dinosaurs,4.52,Scripted,Ended,Sci-Fi & Fantasy,Steven E. de Souza,en,cbs,"CA, US",English,"De Souza Productions, Galaxy Films, Nelvana",,30
209032,Terim,1,4,tr,9,7.9,False,9/15/22,9/15/22,True,Terim,1.126,Miniseries,Returning Series,Documentary,,tr,netflix,TR,Türkçe,,Turkey,0
124900,Veleno,1,5,it,9,6.4,False,5/25/21,5/25/21,False,Veleno,1.479,Miniseries,Ended,Documentary,Hugo Berkeley,"de, it",prime video,IT,"Deutsch, Italiano",FremantleMedia Italia,Italy,55
5592,Are You Smarter Than a 5th Grader?,4,1,en,9,7.2,False,2/27/07,2/27/07,False,Are You Smarter Than a 5th Grader?,1.521,Reality,Ended,Family,"Mark Burnett, Barry Poznick, John Stevens",en,fox,US,English,"United Artists Media Group, Zoo Productions",United States of America,44
5592,Are You Smarter Than a 5th Grader?,4,1,en,9,7.2,False,2/27/07,2/27/07,False,Are You Smarter Than a 5th Grader?,1.521,Reality,Ended,Kids,"Mark Burnett, Barry Poznick, John Stevens",en,fox,US,English,"United Artists Media Group, Zoo Productions",United States of America,44
74040,Making It,3,22,en,9,7.4,False,7/31/18,8/26/21,True,Making It,2.687,Reality,Returning Series,Reality,,en,nbc,US,English,"Universal Television Alternative Studio, Paper Kite Productions",United States of America,45
126387,Naomi Osaka,1,3,en,9,6.9,False,7/16/21,7/16/21,False,Naomi Osaka,4.091,Miniseries,Ended,Documentary,Garrett Bradley,"en, ja",netflix,US,"English, 日本語","Film 45, Uninterrupted",United States of America,37
114066,The G Word with Adam Conover,1,6,en,9,5.778,False,5/19/22,5/19/22,False,The G Word with Adam Conover,3.408,Miniseries,Ended,Documentary,,en,netflix,US,English,"Higher Ground Productions, A24",United States of America,30
114066,The G Word with Adam Conover,1,6,en,9,5.778,False,5/19/22,5/19/22,False,The G Word with Adam Conover,3.408,Miniseries,Ended,Comedy,,en,netflix,US,English,"Higher Ground Productions, A24",United States of America,30
11144,Drak Pack,1,16,en,9,7.3,False,11/22/80,12/27/80,False,Drak Pack,4.41,Scripted,Ended,Animation,"Joseph Barbera, William Hanna",en,cbs,"AU, US",English,,,22
11144,Drak Pack,1,16,en,9,7.3,False,11/22/80,12/27/80,False,Drak Pack,4.41,Scripted,Ended,Comedy,"Joseph Barbera, William Hanna",en,cbs,"AU, US",English,,,22
99387,Taj Mahal 1989,1,7,hi,9,6.4,False,2/14/20,2/14/20,False,Taj Mahal 1989,2.59,Scripted,Ended,Drama,,hi,netflix,IN,हिन्दी,"Tipping Point Films, Viacom18 Studios",India,31
97039,Indebted,1,12,en,9,6.8,False,2/6/20,4/16/20,False,Indebted,3.062,Scripted,Canceled,Comedy,Dan Levy,en,nbc,US,English,"Sony Pictures Television Studios, Universal Television, DR Productions",United States of America,22
130996,The Tatami Time Machine Blues,1,6,ja,9,7.4,False,9/14/22,10/12/22,False,四畳半タイムマシンブルース,5.353,Scripted,Ended,Animation,,ja,disney+,JP,日本語,"Science SARU, TFC, KADOKAWA, Asmik Ace, Fuji Television Network, TOHO, dentsu, Tohan",Japan,20
130996,The Tatami Time Machine Blues,1,6,ja,9,7.4,False,9/14/22,10/12/22,False,四畳半タイムマシンブルース,5.353,Scripted,Ended,Comedy,,ja,disney+,JP,日本語,"Science SARU, TFC, KADOKAWA, Asmik Ace, Fuji Television Network, TOHO, dentsu, Tohan",Japan,20
130996,The Tatami Time Machine Blues,1,6,ja,9,7.4,False,9/14/22,10/12/22,False,四畳半タイムマシンブルース,5.353,Scripted,Ended,Drama,,ja,disney+,JP,日本語,"Science SARU, TFC, KADOKAWA, Asmik Ace, Fuji Television Network, TOHO, dentsu, Tohan",Japan,20
130996,The Tatami Time Machine Blues,1,6,ja,9,7.4,False,9/14/22,10/12/22,False,四畳半タイムマシンブルース,5.353,Scripted,Ended,Sci-Fi & Fantasy,,ja,disney+,JP,日本語,"Science SARU, TFC, KADOKAWA, Asmik Ace, Fuji Television Network, TOHO, dentsu, Tohan",Japan,20
195927,Bullsh*t The Gameshow,1,10,en,9,6.6,False,4/27/22,4/27/22,False,Bullsh*t The Gameshow,1.64,Reality,Canceled,Reality,,en,netflix,US,English,,United States of America,0
29004,Fatal Vision,1,2,en,9,6.333,False,11/18/84,11/19/84,False,Fatal Vision,4.459,Miniseries,Ended,Drama,,en,nbc,US,English,,United States of America,240
73113,A Little Help with Carol Burnett,1,12,en,9,6.0,False,5/4/18,5/4/18,False,A Little Help with Carol Burnett,1.851,Talk Show,Canceled,Comedy,Carol Burnett,en,netflix,US,English,Dick Clark Productions,,25
73113,A Little Help with Carol Burnett,1,12,en,9,6.0,False,5/4/18,5/4/18,False,A Little Help with Carol Burnett,1.851,Talk Show,Canceled,Talk,Carol Burnett,en,netflix,US,English,Dick Clark Productions,,25
111597,Dream Home Makeover,4,24,en,9,6.667,False,10/16/20,12/9/22,True,Dream Home Makeover,2.4,Reality,Returning Series,Reality,,en,netflix,US,English,Goodbye Pictures,United States of America,28
82834,YG Future Strategy Office,1,8,ko,9,6.0,False,10/5/18,10/5/18,False,YG전자,6.867,Scripted,Ended,Comedy,,ko,netflix,KR,한국어/조선말,YG Entertainment,South Korea,25
9865,Switch,3,70,en,9,6.667,False,9/9/75,7/9/78,False,Switch,14.634,Scripted,Ended,Action & Adventure,Glen A. Larson,en,cbs,US,English,"Universal Television, Glen A. Larson Productions",United States of America,60
9865,Switch,3,70,en,9,6.667,False,9/9/75,7/9/78,False,Switch,14.634,Scripted,Ended,Drama,Glen A. Larson,en,cbs,US,English,"Universal Television, Glen A. Larson Productions",United States of America,60
9849,Killer Instinct,1,13,en,9,5.944,False,9/23/05,2/9/06,False,Killer Instinct,2.802,Scripted,Canceled,Drama,Josh Berman,en,fox,US,English,Fox Television Studios,,60
15723,Hard Time on Planet Earth,1,13,en,8,6.1,False,3/1/89,6/21/89,False,Hard Time on Planet Earth,2.594,Scripted,Ended,Sci-Fi & Fantasy,Jim Thomas,en,cbs,US,English,"Touchstone Television, Demos-Bard/Shanachie Productions",,60
9805,Beethoven,1,26,en,8,5.9,False,9/10/94,12/3/94,False,Beethoven,6.745,Scripted,Ended,Animation,,en,cbs,US,English,"Universal Cartoon Studios, Northern Lights Entertainment",United States of America,15
9805,Beethoven,1,26,en,8,5.9,False,9/10/94,12/3/94,False,Beethoven,6.745,Scripted,Ended,Comedy,,en,cbs,US,English,"Universal Cartoon Studios, Northern Lights Entertainment",United States of America,15
9805,Beethoven,1,26,en,8,5.9,False,9/10/94,12/3/94,False,Beethoven,6.745,Scripted,Ended,Family,,en,cbs,US,English,"Universal Cartoon Studios, Northern Lights Entertainment",United States of America,15
91794,Basketball or Nothing,1,6,en,8,7.8,False,8/2/19,8/2/19,False,Basketball or Nothing,2.06,Documentary,Ended,Documentary,,en,netflix,US,English,WorkShop Content Studios,United States of America,0
14381,The Moment of Truth,2,31,en,8,5.6,False,1/23/08,9/9/09,False,The Moment of Truth,13.581,Reality,Canceled,Reality,Howard Schultz,en,fox,US,English,Lighthearted Entertainment,United States of America,42
56761,The Real,8,556,en,8,7.2,False,9/15/14,9/20/21,False,The Real,23.821,Talk Show,Canceled,Talk,,en,fox,US,English,"Telepictures, Warner Bros. Television",United States of America,42
50675,Us & Them,1,7,en,8,6.8,False,1/1/14,5/4/18,False,Us & Them,3.07,Scripted,Canceled,Comedy,"James Corden, Ruth Jones",en,fox,US,English,"Sony Pictures Television Studios, BBC Worldwide",,0
105584,Tales of the Lockdown,1,5,es,8,7.0,False,7/3/20,7/3/20,False,Relatos con-fin-a-dos,2.099,Miniseries,Ended,Comedy,"Álvaro Longoria, Cecilia Gessa",es,prime video,ES,Español,Morena Films,Spain,20
50524,Pen Tor,10,817,th,8,8.6,False,10/7/04,9/28/23,True,เป็นต่อ,38.505,Scripted,Returning Series,Comedy,,th,netflix,TH,ภาษาไทย,Exact&Scenario,Thailand,0
205857,Street Food: USA,1,6,en,8,6.0,False,7/26/22,7/26/22,True,Street Food: USA,2.267,Documentary,Returning Series,Documentary,,en,netflix,US,English,,United States of America,0
